n_devices dev_type dev_name n_repeats total_time_ms stack_dims_x stack_dims_y stack_dims_z type_width_byte comment cudaFree_perc cudaFree_ms cudaMemcpy_perc cudaMemcpy_ms cudaMalloc_perc cudaMalloc_ms
1 bench_gpu_nd_fft Tesla_M2090 10 292.5 256 256 128 4 excl_alloc,incl_tx,inplace,local_plan 0.52 1.425397 38.70 106.4589 1.65 4.537344
1 bench_gpu_nd_fft Tesla_M2090 10 458.589 256 256 256 4 excl_alloc,incl_tx,inplace,local_plan 0.37 1.619837 48.10 212.2909 1.14 5.010907
1 bench_gpu_nd_fft Tesla_M2090 10 819.608 512 256 256 4 excl_alloc,incl_tx,inplace,local_plan 0.25 1.981851 52.87 424.0031 0.73 5.819726
1 bench_gpu_nd_fft Tesla_M2090 10 1564.26 512 512 256 4 excl_alloc,incl_tx,inplace,local_plan 0.18 2.738037 54.81 847.4159 0.48 7.471337
1 bench_gpu_nd_fft Tesla_M2090 10 120.68 64 64 64 4 excl_alloc,excl_tx,inplace,local_plan 1.19 1.230648 0 0 3.96 4.099782
1 bench_gpu_nd_fft Tesla_M2090 10 121.974 128 64 64 4 excl_alloc,excl_tx,inplace,local_plan 1.21 1.265342 0 0 3.94 4.130178
1 bench_gpu_nd_fft Tesla_M2090 10 124.901 128 128 64 4 excl_alloc,excl_tx,inplace,local_plan 1.18 1.270760 0 0 3.89 4.187913
1 bench_gpu_nd_fft Tesla_M2090 10 126.795 128 128 128 4 excl_alloc,excl_tx,inplace,local_plan 1.17 1.288859 0 0 3.86 4.246303
1 bench_gpu_nd_fft Tesla_M2090 10 134.176 256 128 128 4 excl_alloc,excl_tx,inplace,local_plan 1.14 1.336693 0 0 3.74 4.381575
1 bench_gpu_nd_fft Tesla_M2090 10 150.264 256 256 128 4 excl_alloc,excl_tx,inplace,local_plan 1.07 1.423334 0 0 3.38 4.506733
1 bench_gpu_nd_fft Tesla_M2090 10 179.627 256 256 256 4 excl_alloc,excl_tx,inplace,local_plan 1.00 1.620053 0 0 3.07 4.980947
1 bench_gpu_nd_fft Tesla_M2090 10 264.957 512 256 256 4 excl_alloc,excl_tx,inplace,local_plan 0.80 1.989366 0 0 2.38 5.898895
1 bench_gpu_nd_fft Tesla_M2090 10 459.309 512 512 256 4 excl_alloc,excl_tx,inplace,local_plan 0.61 2.711390 0 0 1.68 7.396968
1 bench_gpu_nd_fft Tesla_M2090 10 90.4656 64 64 64 4 excl_alloc,excl_tx,inplace,global_plan 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 92.009 128 64 64 4 excl_alloc,excl_tx,inplace,global_plan 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 93.7052 128 128 64 4 excl_alloc,excl_tx,inplace,global_plan 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 97.2902 128 128 128 4 excl_alloc,excl_tx,inplace,global_plan 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 103.773 256 128 128 4 excl_alloc,excl_tx,inplace,global_plan 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 118.582 256 256 128 4 excl_alloc,excl_tx,inplace,global_plan 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 147.204 256 256 256 4 excl_alloc,excl_tx,inplace,global_plan 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 231.904 512 256 256 4 excl_alloc,excl_tx,inplace,global_plan 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 423.057 512 512 256 4 excl_alloc,excl_tx,inplace,global_plan 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 757.154 512 512 512 4 excl_alloc,excl_tx,inplace,global_plan 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 1407.08 1024 512 512 4 excl_alloc,excl_tx,inplace,global_plan 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 90.1677 64 64 64 4 excl_alloc,excl_tx,out-of-place,global_plan 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 91.0434 128 64 64 4 excl_alloc,excl_tx,out-of-place,global_plan 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 93.6797 128 128 64 4 excl_alloc,excl_tx,out-of-place,global_plan 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 97.4407 128 128 128 4 excl_alloc,excl_tx,out-of-place,global_plan 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 105.147 256 128 128 4 excl_alloc,excl_tx,out-of-place,global_plan 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 118.927 256 256 128 4 excl_alloc,excl_tx,out-of-place,global_plan 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 147.88 256 256 256 4 excl_alloc,excl_tx,out-of-place,global_plan 0 0 0 0 0 0
