n_devices dev_type dev_name n_repeats total_time_ms stack_dims_x stack_dims_y stack_dims_z type_width_byte comment cudaFree_perc cudaFree_ms cudaMemcpy_perc cudaMemcpy_ms cudaMalloc_perc cudaMalloc_ms
1 bench_gpu_nd_fft Tesla_K20c 10 78.3523 64 64 64 4 incl_alloc,incl_tx,out-of-place,local_plan 2.85 2.057456 5.17 3.725889 5.60 4.036410
1 bench_gpu_nd_fft Tesla_K20c 10 82.4529 128 64 64 4 incl_alloc,incl_tx,out-of-place,local_plan 2.89 2.199650 9.23 7.014928 5.57 4.232588
1 bench_gpu_nd_fft Tesla_K20c 10 93.6145 128 128 64 4 incl_alloc,incl_tx,out-of-place,local_plan 2.28 1.986633 15.58 13.57595 4.55 3.961046
1 bench_gpu_nd_fft Tesla_K20c 10 125.816 128 128 128 4 incl_alloc,incl_tx,out-of-place,local_plan 1.96 2.312302 22.71 26.73348 4.03 4.741521
1 bench_gpu_nd_fft Tesla_K20c 10 160.531 256 128 128 4 incl_alloc,incl_tx,out-of-place,local_plan 1.57 2.391295 34.73 52.95322 3.19 4.869958
1 bench_gpu_nd_fft Tesla_K20c 10 218.522 256 256 128 4 incl_alloc,incl_tx,out-of-place,local_plan 1.02 2.154890 49.73 105.4349 2.09 4.423186
1 bench_gpu_nd_fft Tesla_K20c 10 364.028 256 256 256 4 incl_alloc,incl_tx,out-of-place,local_plan 0.68 2.415738 58.96 210.6741 1.33 4.743827
1 bench_gpu_nd_fft Tesla_K20c 10 677.148 512 256 256 4 incl_alloc,incl_tx,out-of-place,local_plan 0.43 2.914331 62.74 420.3707 0.85 5.664473
1 bench_gpu_nd_fft Tesla_K20c 10 1313.8 512 512 256 4 incl_alloc,incl_tx,out-of-place,local_plan 0.29 3.846998 64.30 840.0926 0.55 7.152862
1 bench_gpu_nd_fft Tesla_K20c 10 86.569 64 64 64 4 excl_alloc,incl_tx,out-of-place,local_plan 1.47 1.158873 4.81 3.785745 3.62 2.850431
1 bench_gpu_nd_fft Tesla_K20c 10 91.3692 128 64 64 4 excl_alloc,incl_tx,out-of-place,local_plan 1.38 1.151122 8.51 7.094336 3.46 2.883535
1 bench_gpu_nd_fft Tesla_K20c 10 98.4705 128 128 64 4 excl_alloc,incl_tx,out-of-place,local_plan 1.15 1.053976 15.01 13.74825 2.86 2.624001
1 bench_gpu_nd_fft Tesla_K20c 10 108.389 128 128 128 4 excl_alloc,incl_tx,out-of-place,local_plan 1.11 1.127376 26.50 27.00119 2.54 2.585944
1 bench_gpu_nd_fft Tesla_K20c 10 143.922 256 128 128 4 excl_alloc,incl_tx,out-of-place,local_plan 0.82 1.125072 38.89 53.41522 1.92 2.641324
1 bench_gpu_nd_fft Tesla_K20c 10 217.011 256 256 128 4 excl_alloc,incl_tx,out-of-place,local_plan 0.52 1.093642 50.56 106.4270 1.28 2.688606
1 bench_gpu_nd_fft Tesla_K20c 10 364.062 256 256 256 4 excl_alloc,incl_tx,out-of-place,local_plan 0.34 1.217402 59.42 212.4569 0.84 3.004498
1 bench_gpu_nd_fft Tesla_K20c 10 678.415 512 256 256 4 excl_alloc,incl_tx,out-of-place,local_plan 0.22 1.466525 63.17 424.1266 0.53 3.530056
1 bench_gpu_nd_fft Tesla_K20c 10 1458.37 512 512 256 4 excl_alloc,incl_tx,out-of-place,local_plan 0.16 2.250146 62.39 905.0161 0.37 5.301651
1 bench_gpu_nd_fft Tesla_K20c 10 80.6269 64 64 64 4 excl_alloc,excl_tx,out-of-place,local_plan 1.57 1.143444 0 0 3.86 2.815233
1 bench_gpu_nd_fft Tesla_K20c 10 84.6973 128 64 64 4 excl_alloc,excl_tx,out-of-place,local_plan 1.64 1.258119 0 0 4.00 3.076227
1 bench_gpu_nd_fft Tesla_K20c 10 83.0362 128 128 64 4 excl_alloc,excl_tx,out-of-place,local_plan 1.58 1.188489 0 0 3.90 2.934450
