n_devices dev_type dev_name n_repeats total_time_ms stack_dims_x stack_dims_y stack_dims_z type_width_byte comment cudaFree_perc cudaFree_ms cudaMemcpy_perc cudaMemcpy_ms cudaMalloc_perc cudaMalloc_ms
1 bench_gpu_nd_fft Tesla_M2090 10 461.573 256 256 256 4 incl_alloc,incl_tx,inplace 0.71 3.160665 47.73 212.1935 1.72 7.648981
1 bench_gpu_nd_fft Tesla_M2090 10 823.043 512 256 256 4 incl_alloc,incl_tx,inplace 0.49 3.928520 52.62 423.7865 1.11 8.919269
1 bench_gpu_nd_fft Tesla_M2090 10 1579.78 512 512 256 4 incl_alloc,incl_tx,inplace 0.35 5.400701 54.27 847.4677 0.72 11.27432
1 bench_gpu_nd_fft Tesla_M2090 10 127.31 64 64 64 4 excl_alloc,incl_tx,inplace 1.11 1.223512 3.51 3.886538 3.70 4.097194
1 bench_gpu_nd_fft Tesla_M2090 10 132.06 128 64 64 4 excl_alloc,incl_tx,inplace 1.07 1.239326 6.23 7.195189 3.56 4.115765
1 bench_gpu_nd_fft Tesla_M2090 10 142.974 128 128 64 4 excl_alloc,incl_tx,inplace 0.99 1.251532 10.94 13.81624 3.25 4.102108
1 bench_gpu_nd_fft Tesla_M2090 10 163.674 128 128 128 4 excl_alloc,incl_tx,inplace 0.88 1.288088 18.37 27.03193 2.86 4.213724
1 bench_gpu_nd_fft Tesla_M2090 10 206.836 256 128 128 4 excl_alloc,incl_tx,inplace 0.70 1.335811 28.20 53.49518 2.30 4.368699
1 bench_gpu_nd_fft Tesla_M2090 10 291.818 256 256 128 4 excl_alloc,incl_tx,inplace 0.51 1.404970 38.68 106.3976 1.64 4.519367
1 bench_gpu_nd_fft Tesla_M2090 10 458.075 256 256 256 4 excl_alloc,incl_tx,inplace 0.36 1.592366 48.14 212.2234 1.12 4.936328
1 bench_gpu_nd_fft Tesla_M2090 10 817.225 512 256 256 4 excl_alloc,incl_tx,inplace 0.25 1.986680 53.01 423.8161 0.72 5.795536
1 bench_gpu_nd_fft Tesla_M2090 10 1561.59 512 512 256 4 excl_alloc,incl_tx,inplace 0.18 2.732282 54.87 847.0044 0.48 7.455286
1 bench_gpu_nd_fft Tesla_M2090 10 120.446 64 64 64 4 excl_alloc,excl_tx,inplace 1.19 1.235979 0 0 3.94 4.095477
1 bench_gpu_nd_fft Tesla_M2090 10 120.63 128 64 64 4 excl_alloc,excl_tx,inplace 1.20 1.248127 0 0 3.93 4.103290
1 bench_gpu_nd_fft Tesla_M2090 10 123.139 128 128 64 4 excl_alloc,excl_tx,inplace 1.18 1.257146 0 0 3.90 4.157627
1 bench_gpu_nd_fft Tesla_M2090 10 127.596 128 128 128 4 excl_alloc,excl_tx,inplace 1.17 1.292613 0 0 3.80 4.213160
1 bench_gpu_nd_fft Tesla_M2090 10 134.066 256 128 128 4 excl_alloc,excl_tx,inplace 1.15 1.350595 0 0 3.67 4.311730
1 bench_gpu_nd_fft Tesla_M2090 10 149.51 256 256 128 4 excl_alloc,excl_tx,inplace 1.08 1.432182 0 0 3.45 4.578885
1 bench_gpu_nd_fft Tesla_M2090 10 178.817 256 256 256 4 excl_alloc,excl_tx,inplace 0.99 1.607734 0 0 3.06 4.960413
1 bench_gpu_nd_fft Tesla_M2090 10 265.234 512 256 256 4 excl_alloc,excl_tx,inplace 0.80 1.984806 0 0 2.35 5.825145
1 bench_gpu_nd_fft Tesla_M2090 10 457.606 512 512 256 4 excl_alloc,excl_tx,inplace 0.62 2.713794 0 0 1.68 7.387326
1 bench_gpu_nd_fft Tesla_M2090 10 89.6856 64 64 64 4 excl_alloc,excl_tx,inplace 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 89.7066 128 64 64 4 excl_alloc,excl_tx,inplace 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 92.0901 128 128 64 4 excl_alloc,excl_tx,inplace 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 95.7853 128 128 128 4 excl_alloc,excl_tx,inplace 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 103.131 256 128 128 4 excl_alloc,excl_tx,inplace 0 0 0 0 0 0
