n_devices dev_type dev_name n_repeats total_time_ms stack_dims_x stack_dims_y stack_dims_z type_width_byte comment cudaFree_perc cudaFree_ms cudaMemcpy_perc cudaMemcpy_ms cudaMalloc_perc cudaMalloc_ms
1 bench_gpu_nd_fft Tesla_M2090 10 140 128 64 64 4 incl_alloc,incl_tx,out-of-place 2.06 2.465453 6.02 7.192298 5.43 6.482070
1 bench_gpu_nd_fft Tesla_M2090 10 140 128 128 64 4 incl_alloc,incl_tx,out-of-place 1.87 2.420715 10.64 13.80332 4.95 6.421016
1 bench_gpu_nd_fft Tesla_M2090 10 180 128 128 128 4 incl_alloc,incl_tx,out-of-place 1.64 2.461363 18.01 27.03393 4.34 6.517330
1 bench_gpu_nd_fft Tesla_M2090 10 210 256 128 128 4 incl_alloc,incl_tx,out-of-place 1.34 2.568017 27.82 53.49596 3.50 6.724149
1 bench_gpu_nd_fft Tesla_M2090 10 290 256 256 128 4 incl_alloc,incl_tx,out-of-place 0.99 2.750255 38.36 106.3968 2.54 7.054379
1 bench_gpu_nd_fft Tesla_M2090 10 470 256 256 256 4 incl_alloc,incl_tx,out-of-place 0.71 3.137193 47.84 212.2130 1.73 7.654122
1 bench_gpu_nd_fft Tesla_M2090 10 830 512 256 256 4 incl_alloc,incl_tx,out-of-place 0.48 3.855560 52.74 423.8191 1.09 8.795244
1 bench_gpu_nd_fft Tesla_M2090 10 1560 512 512 256 4 incl_alloc,incl_tx,out-of-place 0.35 5.387771 54.69 847.5119 0.72 11.22807
1 bench_gpu_nd_fft Tesla_M2090 10 130 64 64 64 4 excl_alloc,incl_tx,out-of-place 1.10 1.224535 3.48 3.874482 3.64 4.054301
1 bench_gpu_nd_fft Tesla_M2090 10 130 128 64 64 4 excl_alloc,incl_tx,out-of-place 1.05 1.209633 6.24 7.183208 3.52 4.050482
1 bench_gpu_nd_fft Tesla_M2090 10 150 128 128 64 4 excl_alloc,incl_tx,out-of-place 0.99 1.251752 10.89 13.80074 3.21 4.064241
1 bench_gpu_nd_fft Tesla_M2090 10 160 128 128 128 4 excl_alloc,incl_tx,out-of-place 0.85 1.258662 18.32 27.04267 2.84 4.186931
1 bench_gpu_nd_fft Tesla_M2090 10 210 256 128 128 4 excl_alloc,incl_tx,out-of-place 0.69 1.313210 28.17 53.50371 2.26 4.294170
1 bench_gpu_nd_fft Tesla_M2090 10 280 256 256 128 4 excl_alloc,incl_tx,out-of-place 0.52 1.421164 39.03 106.4139 1.65 4.486640
1 bench_gpu_nd_fft Tesla_M2090 10 460 256 256 256 4 excl_alloc,incl_tx,out-of-place 0.36 1.581487 48.25 212.1699 1.11 4.880576
1 bench_gpu_nd_fft Tesla_M2090 10 810 512 256 256 4 excl_alloc,incl_tx,out-of-place 0.24 1.960887 52.94 423.8280 0.72 5.736431
