n_devices dev_type dev_name n_repeats total_time_ms stack_dims_x stack_dims_y stack_dims_z type_width_byte comment
1 bench_gpu_nd_fft Tesla_M2090 10 140 128 64 64 4 incl_alloc,incl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 140 128 128 64 4 incl_alloc,incl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 180 128 128 128 4 incl_alloc,incl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 210 256 128 128 4 incl_alloc,incl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 290 256 256 128 4 incl_alloc,incl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 470 256 256 256 4 incl_alloc,incl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 830 512 256 256 4 incl_alloc,incl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 1560 512 512 256 4 incl_alloc,incl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 130 64 64 64 4 excl_alloc,incl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 130 128 64 64 4 excl_alloc,incl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 150 128 128 64 4 excl_alloc,incl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 160 128 128 128 4 excl_alloc,incl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 210 256 128 128 4 excl_alloc,incl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 280 256 256 128 4 excl_alloc,incl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 460 256 256 256 4 excl_alloc,incl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 810 512 256 256 4 excl_alloc,incl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 1560 512 512 256 4 excl_alloc,incl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 110 64 64 64 4 excl_alloc,excl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 110 128 64 64 4 excl_alloc,excl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 120 128 128 64 4 excl_alloc,excl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 130 128 128 128 4 excl_alloc,excl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 140 256 128 128 4 excl_alloc,excl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 150 256 256 128 4 excl_alloc,excl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 170 256 256 256 4 excl_alloc,excl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 270 512 256 256 4 excl_alloc,excl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 460 512 512 256 4 excl_alloc,excl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 120 64 64 64 4 incl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 140 128 64 64 4 incl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 140 128 128 64 4 incl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 170 128 128 128 4 incl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 210 256 128 128 4 incl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 280 256 256 128 4 incl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 460 256 256 256 4 incl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 820 512 256 256 4 incl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 1550 512 512 256 4 incl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 130 64 64 64 4 excl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 140 128 64 64 4 excl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 130 128 128 64 4 excl_alloc,incl_tx,inplace
