n_devices dev_type dev_name n_repeats total_time_ms stack_dims_x stack_dims_y stack_dims_z type_width_byte comment
1 bench_gpu_nd_fft Tesla_K20c 10 78.3523 64 64 64 4 incl_alloc,incl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 82.4529 128 64 64 4 incl_alloc,incl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 93.6145 128 128 64 4 incl_alloc,incl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 125.816 128 128 128 4 incl_alloc,incl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 160.531 256 128 128 4 incl_alloc,incl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 218.522 256 256 128 4 incl_alloc,incl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 364.028 256 256 256 4 incl_alloc,incl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 677.148 512 256 256 4 incl_alloc,incl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 1313.8 512 512 256 4 incl_alloc,incl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 86.569 64 64 64 4 excl_alloc,incl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 91.3692 128 64 64 4 excl_alloc,incl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 98.4705 128 128 64 4 excl_alloc,incl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 108.389 128 128 128 4 excl_alloc,incl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 143.922 256 128 128 4 excl_alloc,incl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 217.011 256 256 128 4 excl_alloc,incl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 364.062 256 256 256 4 excl_alloc,incl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 678.415 512 256 256 4 excl_alloc,incl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 1458.37 512 512 256 4 excl_alloc,incl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 80.6269 64 64 64 4 excl_alloc,excl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 84.6973 128 64 64 4 excl_alloc,excl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 83.0362 128 128 64 4 excl_alloc,excl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 88.2305 128 128 128 4 excl_alloc,excl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 90.1744 256 128 128 4 excl_alloc,excl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 90.375 256 256 128 4 excl_alloc,excl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 108.88 256 256 256 4 excl_alloc,excl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 171.139 512 256 256 4 excl_alloc,excl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 308.668 512 512 256 4 excl_alloc,excl_tx,out-of-place,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 89.7276 64 64 64 4 incl_alloc,incl_tx,inplace,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 95.5278 128 64 64 4 incl_alloc,incl_tx,inplace,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 105.537 128 128 64 4 incl_alloc,incl_tx,inplace,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 124.494 128 128 128 4 incl_alloc,incl_tx,inplace,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 162.375 256 128 128 4 incl_alloc,incl_tx,inplace,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 242.598 256 256 128 4 incl_alloc,incl_tx,inplace,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 367.887 256 256 256 4 incl_alloc,incl_tx,inplace,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 682.585 512 256 256 4 incl_alloc,incl_tx,inplace,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 1379.04 512 512 256 4 incl_alloc,incl_tx,inplace,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 87.6258 64 64 64 4 excl_alloc,incl_tx,inplace,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 97.8027 128 64 64 4 excl_alloc,incl_tx,inplace,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 102.181 128 128 64 4 excl_alloc,incl_tx,inplace,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 124.513 128 128 128 4 excl_alloc,incl_tx,inplace,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 169.94 256 128 128 4 excl_alloc,incl_tx,inplace,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 231.995 256 256 128 4 excl_alloc,incl_tx,inplace,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 380.775 256 256 256 4 excl_alloc,incl_tx,inplace,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 678.639 512 256 256 4 excl_alloc,incl_tx,inplace,local_plan
1 bench_gpu_nd_fft Tesla_K20c 10 1389.56 512 512 256 4 excl_alloc,incl_tx,inplace,local_plan
